,Unnamed: 0,age,country,country-year,gdp_for_year ($),gdp_per_capita ($),generation,population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
8925,17089.0,5-14 years,Netherlands,Netherlands1986,198000000000.0,14479.0,Generation X,923700.0,,female,0.11,1.0,1662.0,1986.0
8926,17090.0,75+ years,Netherlands,Netherlands1987,242000000000.0,17560.0,G.I. Generation,265500.0,,male,41.81,111.0,1662.0,1987.0
8927,17091.0,55-74 years,Netherlands,Netherlands1987,242000000000.0,17560.0,G.I. Generation,1134600.0,,male,21.68,246.0,1662.0,1987.0
8928,17092.0,35-54 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Silent,1950400.0,,male,16.87,329.0,1662.0,1987.0
8929,17093.0,25-34 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Boomers,1233700.0,,male,15.32,189.0,1662.0,1987.0
8930,17094.0,55-74 years,Netherlands,Netherlands1987,242000000000.0,17560.0,G.I. Generation,1318400.0,,female,14.34,189.0,1662.0,1987.0
8931,17095.0,75+ years,Netherlands,Netherlands1987,242000000000.0,17560.0,G.I. Generation,499000.0,,female,13.23,66.0,1662.0,1987.0
8932,17096.0,35-54 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Silent,1860400.0,,female,11.29,210.0,1662.0,1987.0
8933,17097.0,25-34 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Boomers,1186400.0,,female,9.36,111.0,1662.0,1987.0
8934,17098.0,15-24 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Generation X,1268600.0,,male,9.22,117.0,1662.0,1987.0
8935,17099.0,15-24 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Generation X,1216200.0,,female,3.62,44.0,1662.0,1987.0
8936,17100.0,5-14 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Generation X,942700.0,,male,0.32,3.0,1662.0,1987.0
8937,17101.0,5-14 years,Netherlands,Netherlands1987,242000000000.0,17560.0,Generation X,901100.0,,female,0.11,1.0,1662.0,1987.0
8938,17102.0,75+ years,Netherlands,Netherlands1988,259000000000.0,18661.0,G.I. Generation,270900.0,,male,41.34,112.0,1662.0,1988.0
8939,17103.0,55-74 years,Netherlands,Netherlands1988,259000000000.0,18661.0,G.I. Generation,1145800.0,,male,20.51,235.0,1662.0,1988.0
8940,17104.0,25-34 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Boomers,1251700.0,,male,16.14,202.0,1662.0,1988.0
8941,17105.0,35-54 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Silent,1988500.0,,male,15.54,309.0,1662.0,1988.0
8942,17106.0,55-74 years,Netherlands,Netherlands1988,259000000000.0,18661.0,G.I. Generation,1325500.0,,female,13.58,180.0,1662.0,1988.0
8943,17107.0,75+ years,Netherlands,Netherlands1988,259000000000.0,18661.0,G.I. Generation,513300.0,,female,10.71,55.0,1662.0,1988.0
8944,17108.0,35-54 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Silent,1897600.0,,female,10.12,192.0,1662.0,1988.0
8945,17109.0,25-34 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Boomers,1201900.0,,female,8.32,100.0,1662.0,1988.0
8946,17110.0,15-24 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Generation X,1250800.0,,male,8.15,102.0,1662.0,1988.0
8947,17111.0,15-24 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Generation X,1200100.0,,female,2.42,29.0,1662.0,1988.0
8948,17112.0,5-14 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Generation X,925400.0,,male,0.54,5.0,1662.0,1988.0
8949,17113.0,5-14 years,Netherlands,Netherlands1988,259000000000.0,18661.0,Generation X,884200.0,,female,0.23,2.0,1662.0,1988.0
8950,17114.0,75+ years,Netherlands,Netherlands1989,255000000000.0,18310.0,G.I. Generation,275900.0,,male,29.0,80.0,1662.0,1989.0
8951,17115.0,55-74 years,Netherlands,Netherlands1989,255000000000.0,18310.0,G.I. Generation,1155700.0,,male,20.42,236.0,1662.0,1989.0
8952,17116.0,35-54 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Silent,2026600.0,,male,16.28,330.0,1662.0,1989.0
8953,17117.0,25-34 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Boomers,1269800.0,,male,15.36,195.0,1662.0,1989.0
8954,17118.0,55-74 years,Netherlands,Netherlands1989,255000000000.0,18310.0,G.I. Generation,1330900.0,,female,13.0,173.0,1662.0,1989.0
8955,17119.0,75+ years,Netherlands,Netherlands1989,255000000000.0,18310.0,G.I. Generation,526200.0,,female,10.83,57.0,1662.0,1989.0
8956,17120.0,35-54 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Silent,1935400.0,,female,10.13,196.0,1662.0,1989.0
8957,17121.0,15-24 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Generation X,1224000.0,,male,8.91,109.0,1662.0,1989.0
8958,17122.0,25-34 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Boomers,1218500.0,,female,7.22,88.0,1662.0,1989.0
8959,17123.0,15-24 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Generation X,1175200.0,,female,4.42,52.0,1662.0,1989.0
8960,17124.0,5-14 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Generation X,916100.0,,male,0.33,3.0,1662.0,1989.0
8961,17125.0,5-14 years,Netherlands,Netherlands1989,255000000000.0,18310.0,Generation X,875000.0,,female,0.11,1.0,1662.0,1989.0
8962,17126.0,75+ years,Netherlands,Netherlands1990,314000000000.0,22425.0,G.I. Generation,279100.0,2584.8,male,34.04,95.0,1662.0,1990.0
8963,17127.0,25-34 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Boomers,1287400.0,2584.8,male,15.85,204.0,1662.0,1990.0
8964,17128.0,55-74 years,Netherlands,Netherlands1990,314000000000.0,22425.0,G.I. Generation,1167900.0,2584.8,male,15.84,185.0,1662.0,1990.0
8965,17129.0,35-54 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Silent,2065400.0,2584.8,male,15.59,322.0,1662.0,1990.0
8966,17130.0,75+ years,Netherlands,Netherlands1990,314000000000.0,22425.0,G.I. Generation,535700.0,2584.8,female,14.93,80.0,1662.0,1990.0
8967,17131.0,55-74 years,Netherlands,Netherlands1990,314000000000.0,22425.0,G.I. Generation,1338000.0,2584.8,female,10.84,145.0,1662.0,1990.0
8968,17132.0,35-54 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Silent,1976000.0,2584.8,female,9.31,184.0,1662.0,1990.0
8969,17133.0,15-24 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Generation X,1195500.0,2584.8,male,8.2,98.0,1662.0,1990.0
8970,17134.0,25-34 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Boomers,1232600.0,2584.8,female,7.22,89.0,1662.0,1990.0
8971,17135.0,15-24 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Generation X,1147300.0,2584.8,female,3.57,41.0,1662.0,1990.0
8972,17136.0,5-14 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Generation X,915200.0,2584.8,male,0.55,5.0,1662.0,1990.0
8973,17137.0,5-14 years,Netherlands,Netherlands1990,314000000000.0,22425.0,Generation X,874200.0,2584.8,female,0.23,2.0,1662.0,1990.0
8974,17138.0,75+ years,Netherlands,Netherlands1991,323000000000.0,22906.0,G.I. Generation,282200.0,2625.0,male,42.17,119.0,1662.0,1991.0
8975,17139.0,55-74 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Silent,1181700.0,2625.0,male,19.04,225.0,1662.0,1991.0
8976,17140.0,35-54 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Boomers,2106700.0,2625.0,male,17.75,374.0,1662.0,1991.0
8977,17141.0,25-34 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Boomers,1305600.0,2625.0,male,15.17,198.0,1662.0,1991.0
8978,17142.0,55-74 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Silent,1346300.0,2625.0,female,13.3,179.0,1662.0,1991.0
8979,17143.0,75+ years,Netherlands,Netherlands1991,323000000000.0,22906.0,G.I. Generation,544800.0,2625.0,female,11.38,62.0,1662.0,1991.0
8980,17144.0,15-24 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Generation X,1167200.0,2625.0,male,9.77,114.0,1662.0,1991.0
8981,17145.0,35-54 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Boomers,2017700.0,2625.0,female,9.42,190.0,1662.0,1991.0
8982,17146.0,25-34 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Boomers,1245900.0,2625.0,female,8.59,107.0,1662.0,1991.0
8983,17147.0,15-24 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Generation X,1119900.0,2625.0,female,3.57,40.0,1662.0,1991.0
8984,17148.0,5-14 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Millenials,918500.0,2625.0,male,0.33,3.0,1662.0,1991.0
8985,17149.0,5-14 years,Netherlands,Netherlands1991,323000000000.0,22906.0,Millenials,878300.0,2625.0,female,0.0,0.0,1662.0,1991.0
8986,17150.0,75+ years,Netherlands,Netherlands1992,358000000000.0,25205.0,G.I. Generation,285300.0,2849.3,male,37.15,106.0,1662.0,1992.0
8987,17151.0,55-74 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Silent,1196700.0,2849.3,male,20.22,242.0,1662.0,1992.0
8988,17152.0,35-54 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Boomers,2149600.0,2849.3,male,17.72,381.0,1662.0,1992.0
8989,17153.0,25-34 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Boomers,1318100.0,2849.3,male,15.78,208.0,1662.0,1992.0
8990,17154.0,75+ years,Netherlands,Netherlands1992,358000000000.0,25205.0,G.I. Generation,552700.0,2849.3,female,12.3,68.0,1662.0,1992.0
8991,17155.0,35-54 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Boomers,2061000.0,2849.3,female,10.38,214.0,1662.0,1992.0
8992,17156.0,55-74 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Silent,1355000.0,2849.3,female,10.11,137.0,1662.0,1992.0
8993,17157.0,15-24 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Generation X,1138000.0,2849.3,male,9.05,103.0,1662.0,1992.0
8994,17158.0,25-34 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Boomers,1256200.0,2849.3,female,6.69,84.0,1662.0,1992.0
8995,17159.0,15-24 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Generation X,1093300.0,2849.3,female,3.75,41.0,1662.0,1992.0
8996,17160.0,5-14 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Millenials,885700.0,2849.3,female,0.23,2.0,1662.0,1992.0
8997,17161.0,5-14 years,Netherlands,Netherlands1992,358000000000.0,25205.0,Millenials,925300.0,2849.3,male,0.11,1.0,1662.0,1992.0
8998,17162.0,75+ years,Netherlands,Netherlands1993,349000000000.0,24385.0,G.I. Generation,287400.0,2671.4,male,29.92,86.0,1662.0,1993.0
8999,17163.0,55-74 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Silent,1213500.0,2671.4,male,19.7,239.0,1662.0,1993.0
9000,17164.0,35-54 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Boomers,2191300.0,2671.4,male,16.47,361.0,1662.0,1993.0
9001,17165.0,25-34 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Boomers,1327900.0,2671.4,male,16.27,216.0,1662.0,1993.0
9002,17166.0,75+ years,Netherlands,Netherlands1993,349000000000.0,24385.0,G.I. Generation,558500.0,2671.4,female,12.53,70.0,1662.0,1993.0
9003,17167.0,15-24 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Generation X,1107600.0,2671.4,male,10.38,115.0,1662.0,1993.0
9004,17168.0,55-74 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Silent,1366000.0,2671.4,female,10.32,141.0,1662.0,1993.0
9005,17169.0,35-54 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Boomers,2103800.0,2671.4,female,9.27,195.0,1662.0,1993.0
9006,17170.0,25-34 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Boomers,1265300.0,2671.4,female,7.11,90.0,1662.0,1993.0
9007,17171.0,15-24 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Generation X,1065900.0,2671.4,female,3.47,37.0,1662.0,1993.0
9008,17172.0,5-14 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Millenials,933300.0,2671.4,male,0.32,3.0,1662.0,1993.0
9009,17173.0,5-14 years,Netherlands,Netherlands1993,349000000000.0,24385.0,Millenials,893100.0,2671.4,female,0.22,2.0,1662.0,1993.0
9010,17174.0,75+ years,Netherlands,Netherlands1994,374000000000.0,25997.0,G.I. Generation,289300.0,2802.9,male,33.87,98.0,1662.0,1994.0
9011,17175.0,55-74 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Silent,1232600.0,2802.9,male,20.61,254.0,1662.0,1994.0
9012,17176.0,35-54 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Boomers,2231800.0,2802.9,male,18.59,415.0,1662.0,1994.0
9013,17177.0,25-34 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Boomers,1335500.0,2802.9,male,16.17,216.0,1662.0,1994.0
9014,17178.0,75+ years,Netherlands,Netherlands1994,374000000000.0,25997.0,G.I. Generation,563200.0,2802.9,female,9.41,53.0,1662.0,1994.0
9015,17179.0,35-54 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Boomers,2145300.0,2802.9,female,9.23,198.0,1662.0,1994.0
9016,17180.0,15-24 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Generation X,1072500.0,2802.9,male,9.14,98.0,1662.0,1994.0
9017,17181.0,55-74 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Silent,1379300.0,2802.9,female,8.85,122.0,1662.0,1994.0
9018,17182.0,25-34 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Boomers,1273100.0,2802.9,female,6.6,84.0,1662.0,1994.0
9019,17183.0,15-24 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Generation X,1033300.0,2802.9,female,4.06,42.0,1662.0,1994.0
9020,17184.0,5-14 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Millenials,941100.0,2802.9,male,0.32,3.0,1662.0,1994.0
9021,17185.0,5-14 years,Netherlands,Netherlands1994,374000000000.0,25997.0,Millenials,900700.0,2802.9,female,0.11,1.0,1662.0,1994.0
9022,17186.0,75+ years,Netherlands,Netherlands1995,447000000000.0,30850.0,G.I. Generation,295400.0,3085.8,male,25.73,76.0,1662.0,1995.0
9023,17187.0,55-74 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Silent,1249500.0,3085.8,male,18.09,226.0,1662.0,1995.0
9024,17188.0,35-54 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Boomers,2270500.0,3085.8,male,17.79,404.0,1662.0,1995.0
9025,17189.0,25-34 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Generation X,1339800.0,3085.8,male,14.48,194.0,1662.0,1995.0
9026,17190.0,75+ years,Netherlands,Netherlands1995,447000000000.0,30850.0,G.I. Generation,573300.0,3085.8,female,9.94,57.0,1662.0,1995.0
9027,17191.0,15-24 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Generation X,1036300.0,3085.8,male,9.17,95.0,1662.0,1995.0
9028,17192.0,55-74 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Silent,1388600.0,3085.8,female,9.15,127.0,1662.0,1995.0
9029,17193.0,35-54 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Boomers,2185200.0,3085.8,female,9.06,198.0,1662.0,1995.0
9030,17194.0,25-34 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Generation X,1278100.0,3085.8,female,6.57,84.0,1662.0,1995.0
9031,17195.0,15-24 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Generation X,999100.0,3085.8,female,4.4,44.0,1662.0,1995.0
9032,17196.0,5-14 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Millenials,949500.0,3085.8,male,0.53,5.0,1662.0,1995.0
9033,17197.0,5-14 years,Netherlands,Netherlands1995,447000000000.0,30850.0,Millenials,908700.0,3085.8,female,0.11,1.0,1662.0,1995.0
9034,17198.0,75+ years,Netherlands,Netherlands1996,446000000000.0,30625.0,G.I. Generation,303800.0,3041.3,male,33.57,102.0,1662.0,1996.0
9035,17199.0,35-54 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Boomers,2308800.0,3041.3,male,18.15,419.0,1662.0,1996.0
9036,17200.0,25-34 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Generation X,1336900.0,3041.3,male,16.9,226.0,1662.0,1996.0
9037,17201.0,55-74 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Silent,1263600.0,3041.3,male,16.38,207.0,1662.0,1996.0
9038,17202.0,75+ years,Netherlands,Netherlands1996,446000000000.0,30625.0,G.I. Generation,586600.0,3041.3,female,10.91,64.0,1662.0,1996.0
9039,17203.0,55-74 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Silent,1393200.0,3041.3,female,10.55,147.0,1662.0,1996.0
9040,17204.0,35-54 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Boomers,2226800.0,3041.3,female,8.76,195.0,1662.0,1996.0
9041,17205.0,15-24 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Generation X,1006800.0,3041.3,male,8.44,85.0,1662.0,1996.0
9042,17206.0,25-34 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Generation X,1277700.0,3041.3,female,6.97,89.0,1662.0,1996.0
9043,17207.0,15-24 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Generation X,971700.0,3041.3,female,3.91,38.0,1662.0,1996.0
9044,17208.0,5-14 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Millenials,959800.0,3041.3,male,0.42,4.0,1662.0,1996.0
9045,17209.0,5-14 years,Netherlands,Netherlands1996,446000000000.0,30625.0,Millenials,918000.0,3041.3,female,0.11,1.0,1662.0,1996.0
9046,17210.0,75+ years,Netherlands,Netherlands1997,412000000000.0,28156.0,G.I. Generation,311700.0,2785.3,male,34.01,106.0,1662.0,1997.0
9047,17211.0,35-54 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Boomers,2348800.0,2785.3,male,16.94,398.0,1662.0,1997.0
9048,17212.0,55-74 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Silent,1279200.0,2785.3,male,16.1,206.0,1662.0,1997.0
9049,17213.0,25-34 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Generation X,1327000.0,2785.3,male,15.83,210.0,1662.0,1997.0
9050,17214.0,75+ years,Netherlands,Netherlands1997,412000000000.0,28156.0,G.I. Generation,598400.0,2785.3,female,11.7,70.0,1662.0,1997.0
9051,17215.0,15-24 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Generation X,982900.0,2785.3,male,11.29,111.0,1662.0,1997.0
9052,17216.0,55-74 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Silent,1399300.0,2785.3,female,9.72,136.0,1662.0,1997.0
9053,17217.0,35-54 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Boomers,2270400.0,2785.3,female,8.59,195.0,1662.0,1997.0
9054,17218.0,25-34 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Generation X,1271400.0,2785.3,female,6.84,87.0,1662.0,1997.0
9055,17219.0,15-24 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Generation X,949700.0,2785.3,female,4.42,42.0,1662.0,1997.0
9056,17220.0,5-14 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Millenials,971900.0,2785.3,male,1.13,11.0,1662.0,1997.0
9057,17221.0,5-14 years,Netherlands,Netherlands1997,412000000000.0,28156.0,Millenials,929200.0,2785.3,female,0.0,0.0,1662.0,1997.0
9058,17222.0,75+ years,Netherlands,Netherlands1998,432000000000.0,29351.0,G.I. Generation,320300.0,2714.9,male,31.53,101.0,1662.0,1998.0
9059,17223.0,25-34 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Generation X,1308900.0,2714.9,male,17.27,226.0,1662.0,1998.0
9060,17224.0,55-74 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Silent,1300000.0,2714.9,male,15.77,205.0,1662.0,1998.0
9061,17225.0,35-54 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Boomers,2387900.0,2714.9,male,15.7,375.0,1662.0,1998.0
9062,17226.0,75+ years,Netherlands,Netherlands1998,432000000000.0,29351.0,G.I. Generation,610000.0,2714.9,female,10.66,65.0,1662.0,1998.0
9063,17227.0,55-74 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Silent,1410200.0,2714.9,female,9.86,139.0,1662.0,1998.0
9064,17228.0,15-24 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Generation X,967100.0,2714.9,male,9.2,89.0,1662.0,1998.0
9065,17229.0,35-54 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Boomers,2311100.0,2714.9,female,9.13,211.0,1662.0,1998.0
9066,17230.0,25-34 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Generation X,1258000.0,2714.9,female,6.2,78.0,1662.0,1998.0
9067,17231.0,15-24 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Generation X,934500.0,2714.9,female,2.25,21.0,1662.0,1998.0
9068,17232.0,5-14 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Millenials,984900.0,2714.9,male,0.61,6.0,1662.0,1998.0
9069,17233.0,5-14 years,Netherlands,Netherlands1998,432000000000.0,29351.0,Millenials,941700.0,2714.9,female,0.32,3.0,1662.0,1998.0
9070,17234.0,75+ years,Netherlands,Netherlands1999,442000000000.0,29799.0,G.I. Generation,328400.0,2677.8,male,27.1,89.0,1662.0,1999.0
9071,17235.0,35-54 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Boomers,2424400.0,2677.8,male,17.61,427.0,1662.0,1999.0
9072,17236.0,55-74 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Silent,1326500.0,2677.8,male,16.43,218.0,1662.0,1999.0
9073,17237.0,25-34 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Generation X,1281700.0,2677.8,male,15.06,193.0,1662.0,1999.0
9074,17238.0,75+ years,Netherlands,Netherlands1999,442000000000.0,29799.0,G.I. Generation,620800.0,2677.8,female,9.34,58.0,1662.0,1999.0
9075,17239.0,55-74 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Silent,1426700.0,2677.8,female,8.62,123.0,1662.0,1999.0
9076,17240.0,15-24 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Generation X,960000.0,2677.8,male,8.54,82.0,1662.0,1999.0
9077,17241.0,35-54 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Boomers,2348600.0,2677.8,female,8.35,196.0,1662.0,1999.0
9078,17242.0,25-34 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Generation X,1236700.0,2677.8,female,6.47,80.0,1662.0,1999.0
9079,17243.0,15-24 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Generation X,927300.0,2677.8,female,4.42,41.0,1662.0,1999.0
9080,17244.0,5-14 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Millenials,997200.0,2677.8,male,0.7,7.0,1662.0,1999.0
9081,17245.0,5-14 years,Netherlands,Netherlands1999,442000000000.0,29799.0,Millenials,953700.0,2677.8,female,0.52,5.0,1662.0,1999.0
9082,17246.0,75+ years,Netherlands,Netherlands2000,413000000000.0,27644.0,G.I. Generation,335400.0,2452.8,male,28.32,95.0,1662.0,2000.0
9083,17247.0,35-54 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Boomers,2462006.0,2452.8,male,17.87,440.0,1662.0,2000.0
9084,17248.0,55-74 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Silent,1354147.0,2452.8,male,15.36,208.0,1662.0,2000.0
9085,17249.0,25-34 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Generation X,1251135.0,2452.8,male,12.95,162.0,1662.0,2000.0
9086,17250.0,55-74 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Silent,1444755.0,2452.8,female,10.11,146.0,1662.0,2000.0
9087,17251.0,15-24 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Generation X,960741.0,2452.8,male,9.37,90.0,1662.0,2000.0
9088,17252.0,35-54 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Boomers,2386392.0,2452.8,female,9.26,221.0,1662.0,2000.0
9089,17253.0,75+ years,Netherlands,Netherlands2000,413000000000.0,27644.0,G.I. Generation,629463.0,2452.8,female,7.78,49.0,1662.0,2000.0
9090,17254.0,25-34 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Generation X,1212404.0,2452.8,female,5.53,67.0,1662.0,2000.0
9091,17255.0,15-24 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Generation X,927539.0,2452.8,female,1.94,18.0,1662.0,2000.0
9092,17256.0,5-14 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Millenials,1006683.0,2452.8,male,0.5,5.0,1662.0,2000.0
9093,17257.0,5-14 years,Netherlands,Netherlands2000,413000000000.0,27644.0,Millenials,962570.0,2452.8,female,0.0,0.0,1662.0,2000.0
9094,17258.0,75+ years,Netherlands,Netherlands2001,427000000000.0,28366.0,Silent,342815.0,2494.1,male,27.71,95.0,1662.0,2001.0
9095,17259.0,35-54 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Boomers,2481934.0,2494.1,male,18.21,452.0,1662.0,2001.0
9096,17260.0,25-34 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Generation X,1222239.0,2494.1,male,14.97,183.0,1662.0,2001.0
9097,17261.0,55-74 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Silent,1397177.0,2494.1,male,14.89,208.0,1662.0,2001.0
9098,17262.0,35-54 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Boomers,2406952.0,2494.1,female,8.68,209.0,1662.0,2001.0
9099,17263.0,75+ years,Netherlands,Netherlands2001,427000000000.0,28366.0,Silent,636833.0,2494.1,female,8.48,54.0,1662.0,2001.0
9100,17264.0,15-24 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Millenials,968251.0,2494.1,male,7.33,71.0,1662.0,2001.0
9101,17265.0,55-74 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Silent,1478539.0,2494.1,female,7.17,106.0,1662.0,2001.0
9102,17266.0,25-34 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Generation X,1188832.0,2494.1,female,5.13,61.0,1662.0,2001.0
9103,17267.0,15-24 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Millenials,934725.0,2494.1,female,3.42,32.0,1662.0,2001.0
9104,17268.0,5-14 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Millenials,967153.0,2494.1,female,0.21,2.0,1662.0,2001.0
9105,17269.0,5-14 years,Netherlands,Netherlands2001,427000000000.0,28366.0,Millenials,1012887.0,2494.1,male,0.1,1.0,1662.0,2001.0
9106,17270.0,75+ years,Netherlands,Netherlands2002,465000000000.0,30757.0,Silent,350179.0,2733.4,male,25.7,90.0,1662.0,2002.0
9107,17271.0,35-54 years,Netherlands,Netherlands2002,465000000000.0,30757.0,Boomers,2481771.0,2733.4,male,19.42,482.0,1662.0,2002.0
9108,17272.0,55-74 years,Netherlands,Netherlands2002,465000000000.0,30757.0,Silent,1454558.0,2733.4,male,15.61,227.0,1662.0,2002.0
9109,17273.0,25-34 years,Netherlands,Netherlands2002,465000000000.0,30757.0,Generation X,1191890.0,2733.4,male,15.02,179.0,1662.0,2002.0
